,Date,Symbol,Open,High,Low,Close,Volume ETC,Volume USD,type,color
17210,2018-01-24 09-AM,ETCUSD,28.7,28.9,28.4,28.9,897.05,25616.02,Fall,0
17211,2018-01-24 08-AM,ETCUSD,28.6,29.26,28.5,28.7,636.85,18333.31,Fall,0
17212,2018-01-24 07-AM,ETCUSD,29.0,29.33,28.6,28.6,2290.52,66571.93,Fall,0
17213,2018-01-24 06-AM,ETCUSD,28.46,29.08,28.21,29.0,1406.45,40269.88,Rise,2
17214,2018-01-24 05-AM,ETCUSD,28.27,28.46,28.15,28.46,210.03,5973.09,Fall,0
17215,2018-01-24 04-AM,ETCUSD,28.65,28.78,27.8,28.27,8155.98,231042.79,Fall,0
17216,2018-01-24 03-AM,ETCUSD,28.3,28.77,28.1,28.65,1584.31,45487.49,Rise,2
17217,2018-01-24 02-AM,ETCUSD,27.91,28.5,27.89,28.3,481.16,13559.76,Fall,0
17218,2018-01-24 01-AM,ETCUSD,28.23,28.76,27.8,27.91,1358.59,38444.56,Fall,0
17219,2018-01-24 12-AM,ETCUSD,28.2,28.48,27.78,28.23,2701.55,75812.79,Rise,2
17220,2018-01-23 11-PM,ETCUSD,29.0,29.0,28.0,28.2,3979.27,113066.26,Fall,0
17221,2018-01-23 10-PM,ETCUSD,29.23,29.6,29.0,29.0,1493.92,43707.86,Rise,2
17222,2018-01-23 09-PM,ETCUSD,29.0,29.48,29.0,29.23,1694.04,49269.18,Rise,2
17223,2018-01-23 08-PM,ETCUSD,29.0,29.33,28.5,29.0,4101.81,118298.78,Fall,0
17224,2018-01-23 07-PM,ETCUSD,29.7,29.97,28.77,29.0,5031.92,146292.76,Stag,1
17225,2018-01-23 06-PM,ETCUSD,29.18,30.39,29.18,29.7,8079.09,240868.78,Rise,2
17226,2018-01-23 05-PM,ETCUSD,29.6,29.64,28.75,29.18,3656.44,107114.46,Fall,0
17227,2018-01-23 04-PM,ETCUSD,28.64,29.64,28.64,29.6,12575.66,368628.57,Rise,2
17228,2018-01-23 03-PM,ETCUSD,27.4,28.64,27.25,28.64,5092.4,143992.15,Fall,0
17229,2018-01-23 02-PM,ETCUSD,27.0,27.6,26.8,27.4,1699.13,46118.65,Fall,0
17230,2018-01-23 01-PM,ETCUSD,26.8,27.39,26.5,27.0,2227.61,60427.61,Fall,0
17231,2018-01-23 12-PM,ETCUSD,26.7,27.39,26.27,26.8,2535.67,67755.17,Fall,0
17232,2018-01-23 11-AM,ETCUSD,27.24,27.5,26.0,26.7,8616.86,228521.18,Fall,0
17233,2018-01-23 10-AM,ETCUSD,27.75,27.97,27.0,27.24,3159.58,85819.89,Rise,2
17234,2018-01-23 09-AM,ETCUSD,28.37,28.37,27.71,27.75,1160.73,32693.96,Rise,2
17235,2018-01-23 08-AM,ETCUSD,27.63,28.49,27.34,28.37,2594.83,72775.64,Rise,2
17236,2018-01-23 07-AM,ETCUSD,27.69,27.69,26.7,27.63,1874.87,51002.69,Fall,0
17237,2018-01-23 06-AM,ETCUSD,27.83,28.12,27.45,27.69,1546.34,42910.04,Rise,2
17238,2018-01-23 05-AM,ETCUSD,28.6,28.6,27.71,27.83,5753.08,161808.85,Rise,2
17239,2018-01-23 04-AM,ETCUSD,29.44,29.44,28.6,28.6,550.6,15954.98,Rise,2
17240,2018-01-23 03-AM,ETCUSD,28.9,29.57,28.9,29.44,3890.92,114229.17,Rise,2
17241,2018-01-23 02-AM,ETCUSD,28.5,29.09,28.5,28.9,768.09,22126.84,Fall,0
17242,2018-01-23 01-AM,ETCUSD,28.7,29.38,28.5,28.5,1164.49,33903.12,Fall,0
17243,2018-01-23 12-AM,ETCUSD,29.2,29.34,28.6,28.7,2097.57,60678.03,Rise,2
17244,2018-01-22 11-PM,ETCUSD,28.86,29.38,27.93,29.2,1667.33,48440.73,Rise,2
17245,2018-01-22 10-PM,ETCUSD,27.13,28.93,27.13,28.86,3693.06,103355.31,Fall,0
17246,2018-01-22 09-PM,ETCUSD,27.5,27.6,26.32,27.13,6731.52,181153.26,Fall,0
17247,2018-01-22 08-PM,ETCUSD,27.91,28.3,27.4,27.5,2416.79,67054.98,Rise,2
17248,2018-01-22 07-PM,ETCUSD,27.8,28.53,27.7,27.91,1192.26,33435.91,Rise,2
17249,2018-01-22 06-PM,ETCUSD,28.44,28.53,27.7,27.8,4692.81,131934.16,Fall,0
17250,2018-01-22 05-PM,ETCUSD,28.0,28.63,28.0,28.44,3759.02,106461.61,Rise,2
17251,2018-01-22 04-PM,ETCUSD,27.53,28.65,27.26,28.0,5703.22,158904.62,Fall,0
17252,2018-01-22 03-PM,ETCUSD,28.29,28.52,26.9,27.53,7607.37,210361.61,Fall,0
17253,2018-01-22 02-PM,ETCUSD,28.21,29.13,27.7,28.29,13376.39,383012.4,Rise,2
17254,2018-01-22 01-PM,ETCUSD,30.4,30.4,27.26,28.21,28709.67,813916.12,Fall,0
17255,2018-01-22 12-PM,ETCUSD,30.36,30.79,29.65,30.4,10684.13,323204.14,Rise,2
17256,2018-01-22 11-AM,ETCUSD,32.2,32.2,30.36,30.36,6203.87,193956.5,Fall,0
17257,2018-01-22 10-AM,ETCUSD,32.3,32.4,31.91,32.2,1208.7,38804.38,Rise,2
17258,2018-01-22 09-AM,ETCUSD,32.3,32.71,31.9,32.3,2028.63,65744.06,Rise,2
17259,2018-01-22 08-AM,ETCUSD,32.39,32.7,31.56,32.3,3132.7,101289.69,Stag,1
17260,2018-01-22 07-AM,ETCUSD,31.56,32.4,31.26,32.39,4950.75,158718.09,Rise,2
17261,2018-01-22 06-AM,ETCUSD,30.55,31.6,30.55,31.56,4314.11,135763.04,Fall,0
17262,2018-01-22 05-AM,ETCUSD,31.1,31.23,30.47,30.55,1827.5,56437.7,Fall,0
17263,2018-01-22 04-AM,ETCUSD,30.78,31.7,30.78,31.1,7707.41,242673.29,Rise,2
17264,2018-01-22 03-AM,ETCUSD,30.66,30.93,30.35,30.78,946.07,28907.03,Fall,0
17265,2018-01-22 02-AM,ETCUSD,30.16,30.7,29.85,30.66,1968.69,59645.77,Fall,0
17266,2018-01-22 01-AM,ETCUSD,31.1,31.39,30.16,30.16,1288.76,39704.45,Fall,0
17267,2018-01-22 12-AM,ETCUSD,30.14,31.1,29.6,31.1,2364.88,72582.02,Rise,2
17268,2018-01-21 11-PM,ETCUSD,29.24,30.14,29.2,30.14,8215.17,242054.4,Fall,0
17269,2018-01-21 10-PM,ETCUSD,29.25,30.4,29.24,29.24,1795.69,53386.35,Fall,0
17270,2018-01-21 09-PM,ETCUSD,29.0,29.72,28.75,29.25,3901.32,113407.44,Rise,2
17271,2018-01-21 08-PM,ETCUSD,30.22,30.46,28.91,29.0,3725.92,110095.18,Fall,0
17272,2018-01-21 07-PM,ETCUSD,29.79,30.59,29.79,30.22,5197.87,157963.96,Rise,2
17273,2018-01-21 06-PM,ETCUSD,30.0,30.0,29.17,29.79,2127.13,63081.71,Fall,0
17274,2018-01-21 05-PM,ETCUSD,30.1,30.1,29.06,30.0,5180.35,152917.02,Rise,2
17275,2018-01-21 04-PM,ETCUSD,30.3,30.32,29.0,30.1,12148.72,361365.89,Rise,2
17276,2018-01-21 03-PM,ETCUSD,31.1,31.46,30.2,30.3,3173.77,97450.66,Rise,2
17277,2018-01-21 02-PM,ETCUSD,32.2,32.5,30.9,31.1,4085.6,127791.73,Rise,2
17278,2018-01-21 01-PM,ETCUSD,31.96,32.5,31.74,32.2,2162.96,69667.62,Rise,2
17279,2018-01-21 12-PM,ETCUSD,32.69,33.0,31.96,31.96,3229.18,105327.33,Fall,0
17280,2018-01-21 11-AM,ETCUSD,31.4,32.69,31.4,32.69,2927.92,94099.56,Rise,2
17281,2018-01-21 10-AM,ETCUSD,31.0,31.8,30.98,31.4,2307.41,72529.88,Fall,0
17282,2018-01-21 09-AM,ETCUSD,31.5,31.95,30.63,31.0,4818.17,149349.87,Fall,0
17283,2018-01-21 08-AM,ETCUSD,31.11,31.96,31.08,31.5,4300.68,135433.42,Rise,2
17284,2018-01-21 07-AM,ETCUSD,31.51,31.51,30.14,31.11,8892.77,274002.66,Fall,0
17285,2018-01-21 06-AM,ETCUSD,32.0,32.86,31.51,31.51,3657.67,116813.63,Rise,2
17286,2018-01-21 05-AM,ETCUSD,32.41,33.33,31.84,32.0,4659.79,150178.05,Rise,2
17287,2018-01-21 04-AM,ETCUSD,33.54,33.54,32.41,32.41,10150.35,333602.31,Rise,2
17288,2018-01-21 03-AM,ETCUSD,33.34,34.55,33.34,33.54,1667.25,56758.21,Rise,2
17289,2018-01-21 02-AM,ETCUSD,34.26,34.4,33.33,33.34,1524.49,51668.21,Fall,0
17290,2018-01-21 01-AM,ETCUSD,33.33,34.55,33.21,34.26,3487.27,117875.73,Rise,2
17291,2018-01-21 12-AM,ETCUSD,34.99,36.8,33.24,33.33,17549.99,620204.33,Fall,0
17292,2018-01-20 11-PM,ETCUSD,35.17,35.17,34.65,34.99,678.83,23580.71,Rise,2
17293,2018-01-20 10-PM,ETCUSD,35.09,35.48,34.76,35.17,937.33,32819.29,Rise,2
17294,2018-01-20 09-PM,ETCUSD,34.8,35.09,34.72,35.09,1148.55,40182.51,Fall,0
17295,2018-01-20 08-PM,ETCUSD,34.78,35.08,34.25,34.8,3558.31,122339.57,Fall,0
17296,2018-01-20 07-PM,ETCUSD,35.41,35.47,34.51,34.78,2965.99,103469.44,Fall,0
17297,2018-01-20 06-PM,ETCUSD,34.84,35.42,34.67,35.41,6489.41,226857.07,Rise,2
17298,2018-01-20 05-PM,ETCUSD,34.78,35.3,34.54,34.84,8083.63,282772.96,Fall,0
17299,2018-01-20 04-PM,ETCUSD,33.75,34.93,33.75,34.78,3756.87,129175.21,Fall,0
17300,2018-01-20 03-PM,ETCUSD,33.41,34.37,33.41,33.75,5408.08,183980.13,Fall,0
17301,2018-01-20 02-PM,ETCUSD,33.0,33.66,33.0,33.41,756.57,25244.38,Fall,0
17302,2018-01-20 01-PM,ETCUSD,33.38,33.75,33.0,33.0,1908.88,63742.68,Fall,0
17303,2018-01-20 12-PM,ETCUSD,32.71,33.39,32.71,33.38,886.36,29397.62,Rise,2
17304,2018-01-20 11-AM,ETCUSD,33.03,33.5,32.71,32.71,2405.05,80013.93,Fall,0
17305,2018-01-20 10-AM,ETCUSD,33.01,33.5,32.91,33.03,2230.18,73750.33,Rise,2
17306,2018-01-20 09-AM,ETCUSD,33.7,33.79,33.01,33.01,2278.58,76305.06,Fall,0
17307,2018-01-20 08-AM,ETCUSD,33.6,34.02,33.22,33.7,5773.12,195036.38,Rise,2
17308,2018-01-20 07-AM,ETCUSD,33.5,33.67,33.02,33.6,3121.55,104484.2,Fall,0
17309,2018-01-20 06-AM,ETCUSD,33.6,33.6,33.1,33.5,2627.48,87427.03,Fall,0
17310,2018-01-20 05-AM,ETCUSD,33.0,33.6,32.7,33.6,6170.07,205066.7,Rise,2
17311,2018-01-20 04-AM,ETCUSD,32.52,33.0,32.28,33.0,2519.98,82262.51,Fall,0
17312,2018-01-20 03-AM,ETCUSD,32.92,33.41,32.39,32.52,2389.34,79201.95,Fall,0
17313,2018-01-20 02-AM,ETCUSD,32.32,33.01,32.21,32.92,3119.75,102313.3,Rise,2
17314,2018-01-20 01-AM,ETCUSD,32.0,32.32,31.7,32.32,672.53,21587.47,Fall,0
17315,2018-01-20 12-AM,ETCUSD,31.6,32.19,31.0,32.0,3462.78,110328.95,Fall,0
17316,2018-01-19 11-PM,ETCUSD,31.0,31.6,30.8,31.6,2693.91,83776.37,Fall,0
17317,2018-01-19 10-PM,ETCUSD,31.6,31.6,30.79,31.0,742.06,23057.94,Fall,0
17318,2018-01-19 09-PM,ETCUSD,31.19,31.6,30.57,31.6,1212.98,38019.5,Rise,2
17319,2018-01-19 08-PM,ETCUSD,30.78,31.35,30.1,31.19,13157.57,403733.5,Fall,0
17320,2018-01-19 07-PM,ETCUSD,31.2,31.21,30.59,30.78,2947.34,91377.23,Fall,0
17321,2018-01-19 06-PM,ETCUSD,30.82,31.39,30.15,31.2,4777.19,147439.72,Rise,2
17322,2018-01-19 05-PM,ETCUSD,32.73,32.99,30.7,30.82,4836.82,152786.17,Fall,0
17323,2018-01-19 04-PM,ETCUSD,32.0,32.99,31.82,32.73,4334.46,140881.45,Rise,2
17324,2018-01-19 03-PM,ETCUSD,31.59,32.3,31.2,32.0,5812.61,184922.34,Fall,0
17325,2018-01-19 02-PM,ETCUSD,33.1,33.1,31.26,31.59,5931.98,191099.29,Fall,0
17326,2018-01-19 01-PM,ETCUSD,33.7,33.99,33.0,33.1,13536.71,455580.35,Rise,2
17327,2018-01-19 12-PM,ETCUSD,33.08,33.76,32.19,33.7,11945.26,397747.88,Rise,2
17328,2018-01-19 11-AM,ETCUSD,32.38,33.3,31.69,33.08,12455.15,402309.41,Fall,0
17329,2018-01-19 10-AM,ETCUSD,31.79,32.4,30.95,32.38,4109.05,131430.5,Fall,0
17330,2018-01-19 09-AM,ETCUSD,31.28,32.0,30.84,31.79,4649.38,146357.99,Fall,0
17331,2018-01-19 08-AM,ETCUSD,30.13,31.68,29.95,31.28,7021.67,215559.01,Fall,0
17332,2018-01-19 07-AM,ETCUSD,30.2,30.75,29.78,30.13,1375.82,41709.73,Fall,0
17333,2018-01-19 06-AM,ETCUSD,29.9,30.41,29.39,30.2,1589.8,47786.47,Rise,2
17334,2018-01-19 05-AM,ETCUSD,30.19,30.28,29.39,29.9,1543.58,46166.23,Fall,0
17335,2018-01-19 04-AM,ETCUSD,29.35,30.2,28.59,30.19,2555.9,74698.41,Rise,2
17336,2018-01-19 03-AM,ETCUSD,29.1,29.41,28.16,29.35,6231.83,178202.45,Fall,0
17337,2018-01-19 02-AM,ETCUSD,30.29,30.38,28.6,29.1,10677.25,311133.65,Fall,0
17338,2018-01-19 01-AM,ETCUSD,30.5,31.0,30.0,30.29,2060.54,62745.74,Rise,2
17339,2018-01-19 12-AM,ETCUSD,29.4,31.0,28.94,30.5,4038.59,121435.98,Rise,2
17340,2018-01-18 11-PM,ETCUSD,29.0,29.87,28.53,29.4,3205.86,93068.78,Fall,0
17341,2018-01-18 10-PM,ETCUSD,29.74,30.69,28.53,29.0,15698.81,457818.49,Fall,0
17342,2018-01-18 09-PM,ETCUSD,31.4,31.7,29.7,29.74,13613.29,413038.71,Rise,2
17343,2018-01-18 08-PM,ETCUSD,30.98,31.82,30.75,31.4,5033.86,158227.64,Rise,2
17344,2018-01-18 07-PM,ETCUSD,30.86,31.0,30.1,30.98,1837.17,56490.18,Fall,0
17345,2018-01-18 06-PM,ETCUSD,30.0,30.88,29.77,30.86,4662.82,141313.44,Fall,0
17346,2018-01-18 05-PM,ETCUSD,30.78,31.5,30.0,30.0,6182.43,189982.56,Fall,0
17347,2018-01-18 04-PM,ETCUSD,32.05,32.3,30.3,30.78,12250.51,379895.13,Rise,2
17348,2018-01-18 03-PM,ETCUSD,31.85,32.45,31.62,32.05,7637.51,245223.09,Rise,2
17349,2018-01-18 02-PM,ETCUSD,31.51,31.9,30.98,31.85,7448.24,233398.09,Fall,0
17350,2018-01-18 01-PM,ETCUSD,30.3,32.0,30.05,31.51,14354.38,449139.61,Fall,0
17351,2018-01-18 12-PM,ETCUSD,29.97,31.9,29.97,30.3,14578.74,454448.07,Fall,0
17352,2018-01-18 11-AM,ETCUSD,29.72,30.5,29.59,29.97,7875.37,236810.2,Fall,0
17353,2018-01-18 10-AM,ETCUSD,29.7,29.72,28.69,29.72,3056.57,89165.16,Fall,0
17354,2018-01-18 09-AM,ETCUSD,28.46,29.85,28.4,29.7,4152.74,122319.91,Fall,0
17355,2018-01-18 08-AM,ETCUSD,27.25,28.69,27.25,28.46,2776.0,78075.52,Fall,0
17356,2018-01-18 07-AM,ETCUSD,29.54,29.54,27.25,27.25,4169.76,117012.38,Fall,0
17357,2018-01-18 06-AM,ETCUSD,28.4,29.67,28.4,29.54,2618.07,76031.0,Rise,2
17358,2018-01-18 05-AM,ETCUSD,28.45,28.83,27.7,28.4,6117.13,172629.2,Fall,0
17359,2018-01-18 04-AM,ETCUSD,29.1,30.65,28.45,28.45,5920.86,175242.63,Rise,2
17360,2018-01-18 03-AM,ETCUSD,31.0,31.23,29.0,29.1,5126.11,155670.14,Rise,2
17361,2018-01-18 02-AM,ETCUSD,30.22,31.1,29.5,31.0,9832.03,299631.81,Rise,2
17362,2018-01-18 01-AM,ETCUSD,29.5,30.25,28.88,30.22,9446.14,280705.9,Fall,0
17363,2018-01-18 12-AM,ETCUSD,28.64,29.59,27.45,29.5,9366.62,270342.56,Fall,0
17364,2018-01-17 11-PM,ETCUSD,28.3,29.7,27.27,28.64,8696.12,247132.2,Fall,0
17365,2018-01-17 10-PM,ETCUSD,30.0,30.5,27.85,28.3,17103.24,500444.84,Fall,0
17366,2018-01-17 09-PM,ETCUSD,28.25,30.0,27.15,30.0,16626.37,480499.49,Rise,2
17367,2018-01-17 08-PM,ETCUSD,27.0,28.25,26.51,28.25,15133.55,419000.65,Fall,0
17368,2018-01-17 07-PM,ETCUSD,24.96,27.3,24.65,27.0,5155.5,135082.08,Fall,0
17369,2018-01-17 06-PM,ETCUSD,25.94,25.94,24.55,24.96,2681.49,66697.94,Fall,0
17370,2018-01-17 05-PM,ETCUSD,27.12,27.4,24.79,25.94,11148.72,293738.92,Rise,2
17371,2018-01-17 04-PM,ETCUSD,22.5,27.12,22.5,27.12,17547.48,445450.81,Rise,2
17372,2018-01-17 03-PM,ETCUSD,22.27,23.0,21.5,22.5,8036.67,178317.42,Fall,0
17373,2018-01-17 02-PM,ETCUSD,24.5,24.5,21.79,22.27,16846.18,383288.76,Fall,0
17374,2018-01-17 01-PM,ETCUSD,25.2,25.5,24.1,24.5,4626.73,116368.54,Rise,2
17375,2018-01-17 12-PM,ETCUSD,24.5,26.0,24.2,25.2,5886.8,148942.96,Rise,2
17376,2018-01-17 11-AM,ETCUSD,24.29,25.79,23.5,24.5,7767.58,194494.0,Fall,0
17377,2018-01-17 10-AM,ETCUSD,25.03,25.96,23.5,24.29,6204.82,152686.67,Fall,0
17378,2018-01-17 09-AM,ETCUSD,27.03,27.3,25.0,25.03,2695.31,70098.75,Rise,2
17379,2018-01-17 08-AM,ETCUSD,27.19,28.18,26.05,27.03,3155.53,85860.42,Rise,2
17380,2018-01-17 07-AM,ETCUSD,27.71,28.31,26.52,27.19,2735.55,74544.6,Rise,2
17381,2018-01-17 06-AM,ETCUSD,26.5,27.8,26.5,27.71,4995.81,136784.91,Rise,2
17382,2018-01-17 05-AM,ETCUSD,26.31,26.52,25.1,26.5,1580.96,41025.62,Fall,0
17383,2018-01-17 04-AM,ETCUSD,25.0,26.9,23.34,26.31,6968.93,175430.06,Fall,0
17384,2018-01-17 03-AM,ETCUSD,25.0,25.79,23.56,25.0,12156.75,294033.29,Fall,0
17385,2018-01-17 02-AM,ETCUSD,27.0,28.38,25.0,25.0,13892.71,369633.3,Stag,1
17386,2018-01-17 01-AM,ETCUSD,26.97,28.75,26.0,27.0,12032.65,331087.19,Rise,2
17387,2018-01-17 12-AM,ETCUSD,27.62,30.2,26.71,26.97,18425.05,534923.56,Fall,0
17388,2018-01-16 11-PM,ETCUSD,26.78,28.87,25.52,27.62,19837.71,538771.35,Rise,2
17389,2018-01-16 10-PM,ETCUSD,24.8,26.78,21.49,26.78,42174.59,1014592.38,Fall,0
17390,2018-01-16 09-PM,ETCUSD,28.8,29.21,24.5,24.8,21565.33,567798.21,Fall,0
17391,2018-01-16 08-PM,ETCUSD,30.76,31.2,28.6,28.8,11338.07,335791.52,Rise,2
17392,2018-01-16 07-PM,ETCUSD,30.47,31.5,30.31,30.76,8032.94,248749.4,Rise,2
17393,2018-01-16 06-PM,ETCUSD,30.25,30.47,29.1,30.47,13086.0,391362.84,Fall,0
17394,2018-01-16 05-PM,ETCUSD,32.22,32.38,30.1,30.25,8983.34,279682.96,Fall,0
17395,2018-01-16 04-PM,ETCUSD,33.1,33.1,32.22,32.22,3622.5,117779.72,Rise,2
17396,2018-01-16 03-PM,ETCUSD,32.22,33.1,32.22,33.1,3429.98,112378.21,Rise,2
17397,2018-01-16 02-PM,ETCUSD,31.21,33.02,31.0,32.22,19056.92,618882.77,Fall,0
17398,2018-01-16 01-PM,ETCUSD,32.5,33.6,30.82,31.21,10456.26,337082.01,Fall,0
17399,2018-01-16 12-PM,ETCUSD,34.19,34.33,32.5,32.5,18799.35,623041.88,Rise,2
17400,2018-01-16 11-AM,ETCUSD,32.07,34.19,32.07,34.19,15075.43,498713.3,Rise,2
17401,2018-01-16 10-AM,ETCUSD,30.01,32.77,30.0,32.07,26298.93,831503.61,Fall,0
17402,2018-01-16 09-AM,ETCUSD,33.43,33.84,29.1,30.01,30836.58,957151.53,Fall,0
17403,2018-01-16 08-AM,ETCUSD,35.48,35.5,31.18,33.43,34816.05,1159856.91,Rise,2
17404,2018-01-16 07-AM,ETCUSD,37.7,38.3,35.48,35.48,7217.91,263394.33,Rise,2
17405,2018-01-16 06-AM,ETCUSD,37.77,37.77,37.0,37.7,2620.69,97647.25,Rise,2
17406,2018-01-16 05-AM,ETCUSD,37.77,37.77,37.0,37.77,1785.79,66845.18,Rise,2
17407,2018-01-16 04-AM,ETCUSD,37.32,38.0,36.8,37.77,1481.39,55272.63,Stag,1
17408,2018-01-16 03-AM,ETCUSD,37.62,38.08,37.02,37.32,2971.98,112619.41,Fall,0
17409,2018-01-16 02-AM,ETCUSD,37.5,38.08,36.11,37.62,9239.72,344955.76,Rise,2
17410,2018-01-16 01-AM,ETCUSD,38.11,38.88,36.0,37.5,12238.88,457828.97,Fall,0
17411,2018-01-16 12-AM,ETCUSD,39.84,40.31,36.64,38.11,16808.18,638680.58,Rise,2
17412,2018-01-15 11-PM,ETCUSD,40.6,41.0,39.8,39.84,4753.47,191386.26,Rise,2
17413,2018-01-15 10-PM,ETCUSD,41.5,41.8,40.54,40.6,3203.51,131206.13,Rise,2
17414,2018-01-15 09-PM,ETCUSD,41.4,41.9,41.0,41.5,1613.9,66511.5,Rise,2
17415,2018-01-15 08-PM,ETCUSD,42.01,42.3,41.02,41.4,1587.02,66116.28,Fall,0
17416,2018-01-15 07-PM,ETCUSD,41.6,42.01,41.39,42.01,1413.27,58900.44,Rise,2
17417,2018-01-15 06-PM,ETCUSD,41.81,42.0,41.6,41.6,650.33,27129.35,Fall,0
17418,2018-01-15 05-PM,ETCUSD,41.7,42.2,41.7,41.81,699.15,29297.17,Rise,2
17419,2018-01-15 04-PM,ETCUSD,42.01,42.3,41.51,41.7,1639.53,68425.23,Fall,0
17420,2018-01-15 03-PM,ETCUSD,41.63,42.12,41.5,42.01,933.78,38972.98,Rise,2
17421,2018-01-15 02-PM,ETCUSD,41.9,42.0,41.0,41.63,3052.12,126615.67,Fall,0
17422,2018-01-15 01-PM,ETCUSD,42.1,42.8,41.5,41.9,3156.16,132734.21,Rise,2
17423,2018-01-15 12-PM,ETCUSD,41.8,42.38,40.89,42.1,7602.06,316033.96,Rise,2
17424,2018-01-15 11-AM,ETCUSD,43.18,43.18,41.01,41.8,3501.7,145923.66,Fall,0
17425,2018-01-15 10-AM,ETCUSD,42.0,43.9,41.57,43.18,6412.9,272988.18,Rise,2
17426,2018-01-15 09-AM,ETCUSD,42.0,42.44,41.37,42.0,551.28,23124.38,Fall,0
17427,2018-01-15 08-AM,ETCUSD,41.8,42.4,41.45,42.0,1773.52,74080.32,Stag,1
17428,2018-01-15 07-AM,ETCUSD,42.39,42.9,41.8,41.8,1994.3,83632.79,Fall,0
17429,2018-01-15 06-AM,ETCUSD,42.21,43.15,42.15,42.39,2914.8,125157.08,Rise,2
17430,2018-01-15 05-AM,ETCUSD,41.5,42.5,41.5,42.21,1167.71,49139.86,Fall,0
17431,2018-01-15 04-AM,ETCUSD,41.19,41.8,41.1,41.5,2178.72,90585.29,Fall,0
17432,2018-01-15 03-AM,ETCUSD,41.4,41.41,40.75,41.19,1211.62,49593.61,Fall,0
17433,2018-01-15 02-AM,ETCUSD,41.4,41.77,40.79,41.4,3667.07,150437.07,Rise,2
17434,2018-01-15 01-AM,ETCUSD,42.0,42.87,41.15,41.4,2434.9,102205.09,Stag,1
17435,2018-01-15 12-AM,ETCUSD,42.31,42.94,41.5,42.0,2694.49,113329.61,Rise,2
17436,2018-01-14 11-PM,ETCUSD,42.5,43.89,42.23,42.31,3651.69,157010.8,Rise,2
17437,2018-01-14 10-PM,ETCUSD,40.37,42.5,40.33,42.5,3604.14,151073.44,Rise,2
17438,2018-01-14 09-PM,ETCUSD,42.07,42.07,40.37,40.37,5077.88,207443.8,Fall,0
17439,2018-01-14 08-PM,ETCUSD,41.66,42.27,41.2,42.07,1698.45,70818.56,Rise,2
17440,2018-01-14 07-PM,ETCUSD,42.43,43.21,41.51,41.66,3000.14,126987.25,Fall,0
17441,2018-01-14 06-PM,ETCUSD,42.0,42.97,41.65,42.43,3357.51,142425.89,Rise,2
17442,2018-01-14 05-PM,ETCUSD,41.1,42.0,40.29,42.0,4056.68,166200.06,Fall,0
17443,2018-01-14 04-PM,ETCUSD,41.46,41.68,39.35,41.1,5802.82,236167.18,Fall,0
17444,2018-01-14 03-PM,ETCUSD,43.14,43.58,39.1,41.46,22414.63,917807.87,Rise,2
17445,2018-01-14 02-PM,ETCUSD,44.85,44.99,43.14,43.14,2802.14,122963.85,Rise,2
17446,2018-01-14 01-PM,ETCUSD,42.56,44.99,42.2,44.85,7614.75,333950.76,Rise,2
17447,2018-01-14 12-PM,ETCUSD,45.1,45.9,42.08,42.56,18815.36,819048.77,Fall,0
17448,2018-01-14 11-AM,ETCUSD,46.83,47.0,44.0,45.1,8269.94,377374.05,Rise,2
17449,2018-01-14 10-AM,ETCUSD,42.94,46.88,42.75,46.83,11423.21,511940.77,Rise,2
17450,2018-01-14 09-AM,ETCUSD,43.28,43.28,42.0,42.94,5820.76,249002.84,Fall,0
17451,2018-01-14 08-AM,ETCUSD,42.69,43.83,42.69,43.28,2986.9,129164.88,Rise,2
17452,2018-01-14 07-AM,ETCUSD,43.2,43.5,42.03,42.69,4993.46,213298.59,Fall,0
17453,2018-01-14 06-AM,ETCUSD,42.4,43.6,41.6,43.2,13415.03,573102.97,Rise,2
17454,2018-01-14 05-AM,ETCUSD,43.0,43.8,41.6,42.4,4533.68,191527.85,Fall,0
17455,2018-01-14 04-AM,ETCUSD,45.39,45.79,41.82,43.0,12969.54,557197.72,Rise,2
17456,2018-01-14 03-AM,ETCUSD,44.8,45.39,43.99,45.39,4239.28,188698.47,Rise,2
17457,2018-01-14 02-AM,ETCUSD,45.43,45.43,43.43,44.8,6976.93,308758.1,Fall,0
17458,2018-01-14 01-AM,ETCUSD,44.95,45.99,44.12,45.43,5599.26,252830.59,Rise,2
17459,2018-01-14 12-AM,ETCUSD,42.1,46.56,42.1,44.95,32553.07,1455098.99,Fall,0
17460,2018-01-13 11-PM,ETCUSD,40.6,42.38,40.49,42.1,4230.15,175169.22,Fall,0
17461,2018-01-13 10-PM,ETCUSD,41.01,41.62,40.43,40.6,3035.29,125229.06,Fall,0
17462,2018-01-13 09-PM,ETCUSD,41.7,42.22,41.01,41.01,5577.38,232828.07,Rise,2
17463,2018-01-13 08-PM,ETCUSD,40.15,42.09,40.15,41.7,2688.22,110986.81,Rise,2
17464,2018-01-13 07-PM,ETCUSD,39.9,40.94,39.62,40.15,6450.37,258730.3,Fall,0
17465,2018-01-13 06-PM,ETCUSD,40.81,41.0,39.62,39.9,4834.47,194736.61,Fall,0
17466,2018-01-13 05-PM,ETCUSD,41.2,42.4,40.08,40.81,13597.51,559710.98,Rise,2
17467,2018-01-13 04-PM,ETCUSD,36.94,42.74,36.94,41.2,46283.37,1884407.81,Rise,2
