,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD,type,color
16341,2018-03-01 02-PM,ETHUSD,870.1,873.52,865.2,868.0,59.65,51981.17,Rise,2
16342,2018-03-01 01-PM,ETHUSD,866.06,873.39,863.0,870.1,237.5,206752.15,Rise,2
16343,2018-03-01 12-PM,ETHUSD,872.65,872.65,865.0,866.06,97.76,84997.19,Fall,0
16344,2018-03-01 11-AM,ETHUSD,877.0,878.0,868.41,872.65,82.59,72259.63,Rise,2
16345,2018-03-01 10-AM,ETHUSD,866.32,877.0,866.32,877.0,330.26,287570.12,Rise,2
16346,2018-03-01 09-AM,ETHUSD,868.0,872.83,866.32,866.32,68.45,59594.9,Fall,0
16347,2018-03-01 08-AM,ETHUSD,865.95,873.09,865.45,868.0,69.01,59976.28,Rise,2
16348,2018-03-01 07-AM,ETHUSD,860.0,866.15,859.0,865.95,747.9,643493.92,Fall,0
16349,2018-03-01 06-AM,ETHUSD,860.0,860.0,854.86,860.0,38.28,32874.3,Fall,0
16350,2018-03-01 05-AM,ETHUSD,863.48,863.48,854.3,860.0,147.55,126858.66,Stag,1
16351,2018-03-01 04-AM,ETHUSD,857.0,863.64,857.0,863.48,27.26,23482.63,Rise,2
16352,2018-03-01 03-AM,ETHUSD,854.31,860.58,854.0,857.0,56.15,47999.78,Fall,0
16353,2018-03-01 02-AM,ETHUSD,855.7,863.14,850.0,854.31,60.81,52059.67,Fall,0
16354,2018-03-01 01-AM,ETHUSD,859.0,860.0,850.0,855.7,67.03,57282.16,Rise,2
16355,2018-03-01 12-AM,ETHUSD,851.9,859.0,845.75,859.0,125.44,106765.39,Rise,2
16356,2018-02-28 11-PM,ETHUSD,857.0,861.0,851.1,851.9,140.96,120439.89,Fall,0
16357,2018-02-28 10-PM,ETHUSD,865.97,869.39,857.0,857.0,130.14,112643.56,Rise,2
16358,2018-02-28 09-PM,ETHUSD,872.6,873.5,865.97,865.97,173.3,150328.11,Rise,2
16359,2018-02-28 08-PM,ETHUSD,866.34,875.0,866.34,872.6,51.49,44970.64,Rise,2
16360,2018-02-28 07-PM,ETHUSD,866.34,871.5,866.34,866.34,48.28,41924.22,Fall,0
16361,2018-02-28 06-PM,ETHUSD,867.0,871.18,866.0,866.34,101.87,88487.15,Stag,1
16362,2018-02-28 05-PM,ETHUSD,861.25,867.0,860.34,867.0,263.39,227832.1,Rise,2
16363,2018-02-28 04-PM,ETHUSD,867.01,872.0,860.49,861.25,50.98,44045.3,Fall,0
16364,2018-02-28 03-PM,ETHUSD,870.45,875.96,865.29,867.01,255.36,222507.41,Rise,2
16365,2018-02-28 02-PM,ETHUSD,865.0,873.96,860.13,870.45,161.77,140315.13,Rise,2
16366,2018-02-28 01-PM,ETHUSD,859.0,869.26,855.1,865.0,185.32,160032.51,Fall,0
16367,2018-02-28 12-PM,ETHUSD,866.37,870.0,852.03,859.0,268.3,230640.24,Fall,0
16368,2018-02-28 11-AM,ETHUSD,865.0,870.45,862.74,866.37,56.03,48528.39,Rise,2
16369,2018-02-28 10-AM,ETHUSD,869.65,870.39,858.0,865.0,665.11,571769.18,Fall,0
16370,2018-02-28 09-AM,ETHUSD,863.19,869.65,860.12,869.65,211.4,182838.5,Rise,2
16371,2018-02-28 08-AM,ETHUSD,878.57,879.1,860.68,863.19,575.45,498626.38,Fall,0
16372,2018-02-28 07-AM,ETHUSD,878.44,879.57,867.05,878.57,99.83,87263.69,Rise,2
16373,2018-02-28 06-AM,ETHUSD,885.0,889.11,872.0,878.44,260.3,228708.31,Fall,0
16374,2018-02-28 05-AM,ETHUSD,884.0,889.11,883.89,885.0,91.98,81432.45,Rise,2
16375,2018-02-28 04-AM,ETHUSD,887.0,890.24,884.0,884.0,88.69,78718.97,Fall,0
16376,2018-02-28 03-AM,ETHUSD,882.0,890.25,882.0,887.0,138.84,123406.39,Rise,2
16377,2018-02-28 02-AM,ETHUSD,884.4,887.3,882.0,882.0,188.95,167163.18,Fall,0
16378,2018-02-28 01-AM,ETHUSD,877.05,887.1,877.05,884.4,88.72,78398.85,Rise,2
16379,2018-02-28 12-AM,ETHUSD,874.13,880.0,871.0,877.05,185.62,162610.38,Fall,0
16380,2018-02-27 11-PM,ETHUSD,878.64,882.0,874.13,874.13,219.37,191818.4,Fall,0
16381,2018-02-27 10-PM,ETHUSD,880.0,884.15,875.0,878.64,110.37,97157.85,Rise,2
16382,2018-02-27 09-PM,ETHUSD,879.0,884.0,879.0,880.0,180.79,159790.55,Rise,2
16383,2018-02-27 08-PM,ETHUSD,881.58,883.9,879.0,879.0,53.2,46825.8,Fall,0
16384,2018-02-27 07-PM,ETHUSD,877.0,882.92,875.0,881.58,62.55,54997.26,Rise,2
16385,2018-02-27 06-PM,ETHUSD,868.16,877.57,867.8,877.0,71.39,62472.66,Fall,0
16386,2018-02-27 05-PM,ETHUSD,877.99,877.99,867.0,868.16,93.07,81315.5,Fall,0
16387,2018-02-27 04-PM,ETHUSD,872.9,878.86,870.0,877.99,170.58,149138.56,Rise,2
16388,2018-02-27 03-PM,ETHUSD,879.8,879.8,866.11,872.9,467.97,407227.57,Fall,0
16389,2018-02-27 02-PM,ETHUSD,891.52,893.0,876.91,879.8,276.48,245219.85,Rise,2
16390,2018-02-27 01-PM,ETHUSD,886.98,891.72,881.0,891.52,458.41,405825.66,Rise,2
16391,2018-02-27 12-PM,ETHUSD,883.43,889.0,881.9,886.98,237.94,210973.01,Fall,0
16392,2018-02-27 11-AM,ETHUSD,877.0,883.43,875.4,883.43,63.37,55816.31,Fall,0
16393,2018-02-27 10-AM,ETHUSD,889.0,891.0,875.0,877.0,327.0,288149.53,Fall,0
16394,2018-02-27 09-AM,ETHUSD,893.0,894.49,887.0,889.0,253.09,225353.66,Rise,2
16395,2018-02-27 08-AM,ETHUSD,891.0,898.0,887.66,893.0,594.69,532174.97,Rise,2
16396,2018-02-27 07-AM,ETHUSD,879.2,891.0,876.55,891.0,365.29,323512.87,Fall,0
16397,2018-02-27 06-AM,ETHUSD,876.45,879.2,876.45,879.2,100.29,88000.11,Fall,0
16398,2018-02-27 05-AM,ETHUSD,875.0,876.45,871.31,876.45,47.62,41666.44,Fall,0
16399,2018-02-27 04-AM,ETHUSD,871.0,875.0,865.48,875.0,83.43,72701.38,Fall,0
16400,2018-02-27 03-AM,ETHUSD,863.0,872.04,861.0,871.0,181.94,157137.31,Fall,0
16401,2018-02-27 02-AM,ETHUSD,864.0,864.0,859.75,863.0,628.15,540695.92,Fall,0
16402,2018-02-27 01-AM,ETHUSD,868.9,874.0,862.65,864.0,168.43,146360.77,Rise,2
16403,2018-02-27 12-AM,ETHUSD,863.0,873.0,863.0,868.9,27.76,24130.69,Rise,2
16404,2018-02-26 11-PM,ETHUSD,868.98,870.0,862.0,863.0,70.96,61411.14,Fall,0
16405,2018-02-26 10-PM,ETHUSD,871.83,873.0,864.2,868.98,67.7,58884.68,Rise,2
16406,2018-02-26 09-PM,ETHUSD,861.81,874.0,861.81,871.83,128.51,111426.84,Rise,2
16407,2018-02-26 08-PM,ETHUSD,861.0,865.88,858.5,861.81,119.18,102688.37,Fall,0
16408,2018-02-26 07-PM,ETHUSD,863.0,867.99,859.0,861.0,210.58,181358.59,Fall,0
16409,2018-02-26 06-PM,ETHUSD,869.0,871.0,861.25,863.0,58.15,50256.17,Rise,2
16410,2018-02-26 05-PM,ETHUSD,865.1,869.0,857.0,869.0,120.53,104051.11,Rise,2
16411,2018-02-26 04-PM,ETHUSD,874.0,880.0,864.7,865.1,287.51,251361.24,Fall,0
16412,2018-02-26 03-PM,ETHUSD,871.34,876.0,867.62,874.0,178.98,156299.67,Rise,2
16413,2018-02-26 02-PM,ETHUSD,868.16,879.84,866.48,871.34,459.2,401154.5,Fall,0
16414,2018-02-26 01-PM,ETHUSD,866.0,879.99,866.0,868.16,473.68,413268.57,Fall,0
16415,2018-02-26 12-PM,ETHUSD,864.0,867.0,855.24,866.0,110.76,95516.63,Fall,0
16416,2018-02-26 11-AM,ETHUSD,859.12,864.19,853.42,864.0,159.21,137060.23,Fall,0
16417,2018-02-26 10-AM,ETHUSD,848.0,859.12,847.2,859.12,125.53,107347.18,Fall,0
16418,2018-02-26 09-AM,ETHUSD,840.26,849.06,838.46,848.0,35.36,29845.25,Fall,0
16419,2018-02-26 08-AM,ETHUSD,839.03,843.75,834.0,840.26,41.28,34610.46,Fall,0
16420,2018-02-26 07-AM,ETHUSD,837.0,842.92,831.0,839.03,72.56,60882.67,Fall,0
16421,2018-02-26 06-AM,ETHUSD,849.9,850.0,829.48,837.0,39.58,33168.0,Fall,0
16422,2018-02-26 05-AM,ETHUSD,850.4,855.0,843.5,849.9,26.72,22721.42,Rise,2
16423,2018-02-26 04-AM,ETHUSD,849.7,852.0,843.22,850.4,48.18,40930.92,Rise,2
16424,2018-02-26 03-AM,ETHUSD,854.3,856.0,846.01,849.7,58.21,49522.02,Fall,0
16425,2018-02-26 02-AM,ETHUSD,848.58,857.82,848.0,854.3,75.27,64304.26,Rise,2
16426,2018-02-26 01-AM,ETHUSD,842.71,851.33,842.71,848.58,43.18,36619.51,Fall,0
16427,2018-02-26 12-AM,ETHUSD,840.0,842.71,837.96,842.71,72.8,61278.5,Fall,0
16428,2018-02-25 11-PM,ETHUSD,847.82,848.69,840.0,840.0,45.87,38725.85,Fall,0
16429,2018-02-25 10-PM,ETHUSD,841.99,847.82,836.1,847.82,41.93,35388.01,Rise,2
16430,2018-02-25 09-PM,ETHUSD,841.35,845.0,834.72,841.99,121.46,102290.91,Fall,0
16431,2018-02-25 08-PM,ETHUSD,830.9,842.0,830.83,841.35,231.15,194104.08,Fall,0
16432,2018-02-25 07-PM,ETHUSD,831.99,838.49,827.99,830.9,132.98,110892.93,Fall,0
16433,2018-02-25 06-PM,ETHUSD,825.72,831.99,820.1,831.99,98.26,80788.24,Rise,2
16434,2018-02-25 05-PM,ETHUSD,831.22,831.24,824.83,825.72,39.57,32812.54,Fall,0
16435,2018-02-25 04-PM,ETHUSD,828.18,833.43,822.73,831.22,135.06,111680.97,Rise,2
16436,2018-02-25 03-PM,ETHUSD,821.0,830.0,816.0,828.18,85.15,69908.95,Fall,0
16437,2018-02-25 02-PM,ETHUSD,828.0,831.0,819.77,821.0,111.43,92116.36,Fall,0
16438,2018-02-25 01-PM,ETHUSD,834.3,834.3,818.95,828.0,127.58,105241.1,Rise,2
16439,2018-02-25 12-PM,ETHUSD,837.0,845.32,827.08,834.3,159.94,133552.58,Rise,2
16440,2018-02-25 11-AM,ETHUSD,842.1,845.78,836.15,837.0,112.68,94826.67,Rise,2
16441,2018-02-25 10-AM,ETHUSD,838.05,844.73,835.0,842.1,366.41,307919.36,Rise,2
16442,2018-02-25 09-AM,ETHUSD,836.0,842.0,830.0,838.05,232.48,194576.57,Fall,0
16443,2018-02-25 08-AM,ETHUSD,838.0,849.62,834.0,836.0,83.96,70655.79,Fall,0
16444,2018-02-25 07-AM,ETHUSD,843.05,850.0,838.0,838.0,25.23,21297.76,Rise,2
16445,2018-02-25 06-AM,ETHUSD,842.52,849.0,842.41,843.05,31.16,26351.12,Rise,2
16446,2018-02-25 05-AM,ETHUSD,839.68,845.0,827.26,842.52,120.65,101347.63,Fall,0
16447,2018-02-25 04-AM,ETHUSD,835.33,842.0,824.41,839.68,35.46,29719.72,Fall,0
16448,2018-02-25 03-AM,ETHUSD,830.0,836.38,821.5,835.33,98.13,81439.69,Fall,0
16449,2018-02-25 02-AM,ETHUSD,838.21,842.0,826.0,830.0,35.71,29940.66,Fall,0
16450,2018-02-25 01-AM,ETHUSD,826.26,843.44,826.26,838.21,39.78,33314.11,Rise,2
16451,2018-02-25 12-AM,ETHUSD,831.01,831.01,822.11,826.26,25.78,21399.97,Fall,0
16452,2018-02-24 11-PM,ETHUSD,822.99,835.18,822.99,831.01,20.7,17170.07,Rise,2
16453,2018-02-24 10-PM,ETHUSD,817.0,835.18,816.0,822.99,192.78,159758.68,Fall,0
16454,2018-02-24 09-PM,ETHUSD,807.11,820.29,807.0,817.0,103.74,84386.85,Fall,0
16455,2018-02-24 08-PM,ETHUSD,817.9,817.9,806.11,807.11,228.19,184928.56,Fall,0
16456,2018-02-24 07-PM,ETHUSD,818.88,827.84,817.15,817.9,233.02,190942.57,Rise,2
16457,2018-02-24 06-PM,ETHUSD,824.06,832.71,818.88,818.88,61.18,50674.97,Rise,2
16458,2018-02-24 05-PM,ETHUSD,833.0,836.0,822.0,824.06,72.98,60501.44,Rise,2
16459,2018-02-24 04-PM,ETHUSD,832.14,833.0,822.73,833.0,63.76,52835.18,Rise,2
16460,2018-02-24 03-PM,ETHUSD,836.51,836.51,829.14,832.14,107.85,89939.36,Fall,0
16461,2018-02-24 02-PM,ETHUSD,829.45,840.02,823.0,836.51,165.43,137612.7,Rise,2
16462,2018-02-24 01-PM,ETHUSD,833.0,836.5,820.0,829.45,98.09,80969.08,Fall,0
16463,2018-02-24 12-PM,ETHUSD,833.48,836.5,822.16,833.0,145.83,121175.3,Rise,2
16464,2018-02-24 11-AM,ETHUSD,825.0,834.62,820.0,833.48,423.52,350849.32,Rise,2
16465,2018-02-24 10-AM,ETHUSD,840.0,840.0,821.0,825.0,274.82,227241.34,Fall,0
16466,2018-02-24 09-AM,ETHUSD,838.0,849.6,838.0,840.0,51.46,43466.37,Rise,2
16467,2018-02-24 08-AM,ETHUSD,848.0,848.0,834.36,838.0,80.54,67653.05,Fall,0
16468,2018-02-24 07-AM,ETHUSD,846.0,848.0,830.1,848.0,212.93,178224.24,Rise,2
16469,2018-02-24 06-AM,ETHUSD,869.98,869.98,842.0,846.0,458.62,390302.43,Fall,0
16470,2018-02-24 05-AM,ETHUSD,861.0,870.41,861.0,869.98,37.3,32231.68,Rise,2
16471,2018-02-24 04-AM,ETHUSD,869.0,870.41,861.0,861.0,21.04,18245.59,Fall,0
16472,2018-02-24 03-AM,ETHUSD,874.16,874.16,856.68,869.0,164.77,142579.63,Rise,2
16473,2018-02-24 02-AM,ETHUSD,865.0,876.62,863.68,874.16,92.85,80563.94,Rise,2
16474,2018-02-24 01-AM,ETHUSD,864.07,868.0,859.6,865.0,36.46,31472.77,Fall,0
16475,2018-02-24 12-AM,ETHUSD,855.55,868.0,850.0,864.07,414.51,356138.02,Fall,0
16476,2018-02-23 11-PM,ETHUSD,855.68,858.55,848.84,855.55,118.95,101789.34,Fall,0
16477,2018-02-23 10-PM,ETHUSD,831.62,855.69,830.0,855.68,60.11,50710.23,Rise,2
16478,2018-02-23 09-PM,ETHUSD,833.0,842.54,828.95,831.62,112.05,93492.25,Fall,0
16479,2018-02-23 08-PM,ETHUSD,837.71,838.0,822.0,833.0,462.96,382845.46,Rise,2
16480,2018-02-23 07-PM,ETHUSD,853.0,857.53,835.07,837.71,60.1,50936.32,Rise,2
16481,2018-02-23 06-PM,ETHUSD,846.76,858.55,843.0,853.0,223.32,190390.13,Rise,2
16482,2018-02-23 05-PM,ETHUSD,840.0,850.1,837.52,846.76,63.79,53887.54,Fall,0
16483,2018-02-23 04-PM,ETHUSD,865.0,867.99,840.0,840.0,390.74,332625.64,Fall,0
16484,2018-02-23 03-PM,ETHUSD,870.0,875.0,860.52,865.0,213.0,184529.14,Rise,2
16485,2018-02-23 02-PM,ETHUSD,872.0,885.0,866.45,870.0,494.77,434628.35,Rise,2
16486,2018-02-23 01-PM,ETHUSD,871.0,875.0,864.45,872.0,144.97,126033.92,Rise,2
16487,2018-02-23 12-PM,ETHUSD,869.0,875.0,860.0,871.0,136.26,118025.64,Fall,0
16488,2018-02-23 11-AM,ETHUSD,850.04,874.55,847.33,869.0,324.98,282146.46,Fall,0
16489,2018-02-23 10-AM,ETHUSD,859.0,864.3,847.15,850.04,386.31,331221.69,Fall,0
16490,2018-02-23 09-AM,ETHUSD,847.24,860.0,845.24,859.0,318.04,270726.56,Rise,2
16491,2018-02-23 08-AM,ETHUSD,836.0,849.39,836.0,847.24,467.35,395552.24,Fall,0
16492,2018-02-23 07-AM,ETHUSD,832.65,838.97,825.49,836.0,123.71,102935.65,Fall,0
16493,2018-02-23 06-AM,ETHUSD,828.0,833.98,819.8,832.65,95.1,78407.31,Fall,0
16494,2018-02-23 05-AM,ETHUSD,832.3,845.0,828.0,828.0,136.05,114063.29,Fall,0
16495,2018-02-23 04-AM,ETHUSD,835.0,848.81,828.0,832.3,320.28,269088.24,Rise,2
16496,2018-02-23 03-AM,ETHUSD,817.0,840.0,807.54,835.0,277.2,228897.36,Rise,2
16497,2018-02-23 02-AM,ETHUSD,801.1,817.3,796.33,817.0,231.11,187284.9,Fall,0
16498,2018-02-23 01-AM,ETHUSD,788.0,801.1,788.0,801.1,454.8,361864.37,Fall,0
16499,2018-02-23 12-AM,ETHUSD,804.0,804.0,788.0,788.0,802.49,635749.34,Fall,0
16500,2018-02-22 11-PM,ETHUSD,808.0,809.0,800.5,804.0,90.37,72650.58,Rise,2
16501,2018-02-22 10-PM,ETHUSD,804.15,808.0,796.0,808.0,284.7,227771.61,Rise,2
16502,2018-02-22 09-PM,ETHUSD,812.0,816.0,797.45,804.15,329.31,266717.81,Fall,0
16503,2018-02-22 08-PM,ETHUSD,810.0,815.35,803.0,812.0,171.44,138789.46,Rise,2
16504,2018-02-22 07-PM,ETHUSD,805.3,811.02,797.95,810.0,214.95,173630.85,Fall,0
16505,2018-02-22 06-PM,ETHUSD,793.82,805.38,793.82,805.3,121.5,97287.0,Fall,0
16506,2018-02-22 05-PM,ETHUSD,805.1,806.45,789.0,793.82,382.57,304619.17,Fall,0
16507,2018-02-22 04-PM,ETHUSD,812.0,814.91,802.5,805.1,235.12,190272.75,Rise,2
16508,2018-02-22 03-PM,ETHUSD,799.55,818.0,799.55,812.0,593.72,481526.86,Rise,2
16509,2018-02-22 02-PM,ETHUSD,797.73,810.06,790.3,799.55,733.18,583874.32,Fall,0
16510,2018-02-22 01-PM,ETHUSD,801.0,809.22,790.5,797.73,1121.11,894196.66,Fall,0
16511,2018-02-22 12-PM,ETHUSD,825.11,834.42,801.0,801.0,899.41,726216.94,Rise,2
16512,2018-02-22 11-AM,ETHUSD,813.7,826.21,812.54,825.11,283.79,232583.39,Rise,2
16513,2018-02-22 10-AM,ETHUSD,830.28,834.49,812.54,813.7,645.36,528509.82,Fall,0
16514,2018-02-22 09-AM,ETHUSD,837.5,847.67,829.84,830.28,93.41,78142.61,Rise,2
16515,2018-02-22 08-AM,ETHUSD,848.0,851.86,835.0,837.5,108.73,92075.69,Rise,2
16516,2018-02-22 07-AM,ETHUSD,865.0,867.0,842.0,848.0,156.31,133580.75,Rise,2
16517,2018-02-22 06-AM,ETHUSD,863.99,870.3,862.11,865.0,117.57,101995.55,Rise,2
16518,2018-02-22 05-AM,ETHUSD,853.5,870.0,853.5,863.99,87.03,75195.29,Fall,0
16519,2018-02-22 04-AM,ETHUSD,852.5,855.0,847.6,853.5,84.38,71649.3,Fall,0
16520,2018-02-22 03-AM,ETHUSD,858.8,860.0,849.0,852.5,121.71,103875.6,Fall,0
16521,2018-02-22 02-AM,ETHUSD,853.0,861.18,850.11,858.8,231.41,197802.8,Rise,2
16522,2018-02-22 01-AM,ETHUSD,843.0,854.57,841.66,853.0,201.07,170920.15,Fall,0
16523,2018-02-22 12-AM,ETHUSD,837.74,843.0,826.68,843.0,167.05,139712.15,Fall,0
16524,2018-02-21 11-PM,ETHUSD,836.2,844.3,827.97,837.74,344.31,288450.95,Fall,0
16525,2018-02-21 10-PM,ETHUSD,821.0,840.0,821.0,836.2,154.55,128555.54,Fall,0
16526,2018-02-21 09-PM,ETHUSD,821.86,835.07,820.58,821.0,424.76,351403.94,Fall,0
16527,2018-02-21 08-PM,ETHUSD,823.6,836.49,813.58,821.86,325.82,267944.33,Rise,2
16528,2018-02-21 07-PM,ETHUSD,833.9,838.99,820.93,823.6,417.52,346737.28,Rise,2
16529,2018-02-21 06-PM,ETHUSD,824.9,847.93,824.9,833.9,234.05,195528.62,Rise,2
16530,2018-02-21 05-PM,ETHUSD,822.5,831.5,815.5,824.9,299.35,245799.13,Fall,0
16531,2018-02-21 04-PM,ETHUSD,835.78,843.98,821.22,822.5,633.26,526344.23,Fall,0
16532,2018-02-21 03-PM,ETHUSD,860.54,865.0,831.0,835.78,519.8,438076.79,Rise,2
16533,2018-02-21 02-PM,ETHUSD,865.58,871.0,845.8,860.54,691.11,590972.37,Rise,2
16534,2018-02-21 01-PM,ETHUSD,887.0,892.58,860.0,865.58,448.29,389959.98,Rise,2
16535,2018-02-21 12-PM,ETHUSD,885.4,891.15,883.5,887.0,87.19,77386.44,Rise,2
16536,2018-02-21 11-AM,ETHUSD,883.0,892.26,879.0,885.4,90.28,80019.07,Fall,0
16537,2018-02-21 10-AM,ETHUSD,897.5,897.5,875.18,883.0,393.89,349258.79,Fall,0
16538,2018-02-21 09-AM,ETHUSD,879.0,897.5,879.0,897.5,255.15,227998.64,Rise,2
16539,2018-02-21 08-AM,ETHUSD,893.0,893.0,873.25,879.0,252.79,222509.8,Fall,0
16540,2018-02-21 07-AM,ETHUSD,888.78,893.15,883.55,893.0,164.99,146271.88,Rise,2
16541,2018-02-21 06-AM,ETHUSD,877.0,889.0,871.0,888.78,303.18,266981.86,Fall,0
16542,2018-02-21 05-AM,ETHUSD,872.0,881.0,871.0,877.0,161.87,141559.87,Fall,0
16543,2018-02-21 04-AM,ETHUSD,877.33,882.0,863.0,872.0,287.56,250187.65,Fall,0
16544,2018-02-21 03-AM,ETHUSD,888.18,900.0,875.45,877.33,234.55,208985.72,Rise,2
16545,2018-02-21 02-AM,ETHUSD,896.58,896.58,881.0,888.18,229.29,203416.98,Rise,2
16546,2018-02-21 01-AM,ETHUSD,888.3,905.0,883.97,896.58,514.83,461711.0,Rise,2
16547,2018-02-21 12-AM,ETHUSD,880.5,888.3,856.0,888.3,1102.95,956813.02,Fall,0
16548,2018-02-20 11-PM,ETHUSD,891.28,896.88,875.0,880.5,627.48,554793.1,Fall,0
16549,2018-02-20 10-PM,ETHUSD,917.88,919.58,885.0,891.28,1130.63,1018549.26,Rise,2
16550,2018-02-20 09-PM,ETHUSD,920.0,921.56,913.25,917.88,373.23,342962.65,Rise,2
16551,2018-02-20 08-PM,ETHUSD,921.0,925.0,920.0,920.0,222.94,205714.61,Rise,2
16552,2018-02-20 07-PM,ETHUSD,926.5,931.7,920.19,921.0,226.93,210042.24,Rise,2
16553,2018-02-20 06-PM,ETHUSD,931.0,933.11,925.2,926.5,154.6,143627.77,Rise,2
16554,2018-02-20 05-PM,ETHUSD,934.0,939.98,931.0,931.0,90.15,84310.56,Rise,2
16555,2018-02-20 04-PM,ETHUSD,937.9,942.0,931.0,934.0,233.84,219151.1,Rise,2
16556,2018-02-20 03-PM,ETHUSD,940.0,942.0,934.77,937.9,163.52,153011.67,Rise,2
16557,2018-02-20 02-PM,ETHUSD,946.0,947.0,929.0,940.0,195.08,182952.18,Rise,2
16558,2018-02-20 01-PM,ETHUSD,939.0,947.0,934.0,946.0,79.38,74764.87,Rise,2
16559,2018-02-20 12-PM,ETHUSD,935.39,942.92,935.0,939.0,59.47,55834.04,Fall,0
16560,2018-02-20 11-AM,ETHUSD,937.23,939.0,931.71,935.39,66.94,62437.08,Fall,0
16561,2018-02-20 10-AM,ETHUSD,939.99,939.99,931.71,937.23,66.2,61966.07,Rise,2
16562,2018-02-20 09-AM,ETHUSD,936.5,939.99,929.5,939.99,242.18,225883.27,Rise,2
16563,2018-02-20 08-AM,ETHUSD,950.75,952.0,935.0,936.5,306.67,288888.41,Fall,0
16564,2018-02-20 07-AM,ETHUSD,953.0,958.0,949.32,950.75,206.02,196648.9,Rise,2
16565,2018-02-20 06-AM,ETHUSD,949.84,954.0,943.0,953.0,174.39,165556.14,Rise,2
16566,2018-02-20 05-AM,ETHUSD,947.89,950.0,945.0,949.84,57.57,54624.69,Fall,0
16567,2018-02-20 04-AM,ETHUSD,948.0,951.0,941.71,947.89,90.18,85470.86,Fall,0
16568,2018-02-20 03-AM,ETHUSD,945.0,950.49,940.0,948.0,157.73,149266.56,Rise,2
16569,2018-02-20 02-AM,ETHUSD,953.0,953.24,945.0,945.0,105.25,99879.25,Fall,0
16570,2018-02-20 01-AM,ETHUSD,950.0,953.25,945.0,953.0,206.07,196160.65,Rise,2
16571,2018-02-20 12-AM,ETHUSD,941.0,950.0,938.83,950.0,385.32,364603.09,Fall,0
16572,2018-02-19 11-PM,ETHUSD,935.16,941.0,932.0,941.0,47.28,44355.36,Fall,0
16573,2018-02-19 10-PM,ETHUSD,935.0,941.0,932.0,935.16,81.59,76514.64,Fall,0
16574,2018-02-19 09-PM,ETHUSD,944.0,945.93,931.0,935.0,267.41,251230.53,Fall,0
16575,2018-02-19 08-PM,ETHUSD,946.35,946.93,938.02,944.0,76.25,71756.41,Rise,2
16576,2018-02-19 07-PM,ETHUSD,945.99,947.75,939.99,946.35,114.12,108089.53,Rise,2
16577,2018-02-19 06-PM,ETHUSD,943.09,947.0,935.0,945.99,239.48,225172.32,Fall,0
16578,2018-02-19 05-PM,ETHUSD,942.5,949.29,935.0,943.09,602.75,565270.58,Fall,0
16579,2018-02-19 04-PM,ETHUSD,953.2,953.25,942.5,942.5,269.71,256277.46,Fall,0
16580,2018-02-19 03-PM,ETHUSD,944.0,954.0,942.11,953.2,168.75,160514.32,Rise,2
16581,2018-02-19 02-PM,ETHUSD,944.99,950.0,941.27,944.0,83.53,78965.58,Fall,0
16582,2018-02-19 01-PM,ETHUSD,941.1,949.0,941.1,944.99,39.21,37024.26,Rise,2
16583,2018-02-19 12-PM,ETHUSD,943.0,951.5,941.0,941.1,64.21,60887.74,Fall,0
16584,2018-02-19 11-AM,ETHUSD,946.0,948.0,940.01,943.0,82.81,78094.09,Rise,2
16585,2018-02-19 10-AM,ETHUSD,945.99,952.91,942.0,946.0,325.7,309279.57,Rise,2
16586,2018-02-19 09-AM,ETHUSD,940.0,945.99,935.9,945.99,231.32,217931.52,Fall,0
16587,2018-02-19 08-AM,ETHUSD,943.9,944.0,935.42,940.0,132.62,124998.36,Fall,0
16588,2018-02-19 07-AM,ETHUSD,925.48,945.0,925.48,943.9,200.36,188312.81,Rise,2
16589,2018-02-19 06-AM,ETHUSD,925.0,927.0,923.2,925.48,167.22,154457.77,Fall,0
16590,2018-02-19 05-AM,ETHUSD,929.61,929.61,923.2,925.0,56.38,52124.28,Fall,0
16591,2018-02-19 04-AM,ETHUSD,926.98,929.63,924.2,929.61,15.19,14101.38,Rise,2
16592,2018-02-19 03-AM,ETHUSD,921.2,930.0,920.6,926.98,68.76,63686.57,Fall,0
16593,2018-02-19 02-AM,ETHUSD,920.37,930.0,915.41,921.2,85.5,78897.91,Fall,0
16594,2018-02-19 01-AM,ETHUSD,919.0,933.0,919.0,920.37,67.86,62827.08,Fall,0
16595,2018-02-19 12-AM,ETHUSD,906.01,924.0,906.0,919.0,172.68,157531.6,Fall,0
16596,2018-02-18 11-PM,ETHUSD,915.38,921.13,906.01,906.01,234.63,214216.28,Fall,0
16597,2018-02-18 10-PM,ETHUSD,927.14,931.45,915.38,915.38,159.77,147686.48,Rise,2
16598,2018-02-18 09-PM,ETHUSD,930.85,937.0,915.85,927.14,169.23,156625.83,Rise,2
16599,2018-02-18 08-PM,ETHUSD,944.0,944.0,930.85,930.85,87.59,82058.37,Rise,2
16600,2018-02-18 07-PM,ETHUSD,937.0,947.55,930.83,944.0,119.57,112704.51,Rise,2
16601,2018-02-18 06-PM,ETHUSD,935.1,944.0,929.06,937.0,140.82,132083.36,Fall,0
16602,2018-02-18 05-PM,ETHUSD,927.1,935.49,927.1,935.1,41.78,38969.37,Fall,0
16603,2018-02-18 04-PM,ETHUSD,935.42,939.69,920.85,927.1,374.46,346849.21,Fall,0
